name,entity_type,validators,effective_balance_gwei,share
CSM Operator 399,None,100,3200000000000,0.000041977052
NO - 0x99d2c107738d1b651de1feafc9dd0f20f1a39528,None,100,3200000000000,0.000041977052
NO - 0xb15874bdcba04d873cbf79bd8f12606e9a5ca079,None,100,3200000000000,0.000041977052
NO - 0x5c3fb4831afcd118c208bdae3176803abf78cdf9,None,100,3200000000000,0.000041977052
NO - 0xcf41178e0cae221ac0f9392e5042b5bcf83486d7,None,100,3200000000000,0.000041977052
NO - 0xbbdabae7db27767c0dcbf0061cd6716b9c59e2cd - Puffer,None,100,3200000000000,0.000041977052
NO - 0xbfaf9bfa09f26ef8104a6d5ff09afdcc9300e5bc,None,98,3136000000000,0.000041137511
NO - 0x1400d5e3e520920e6c36ae968db249c1d87c6d0c,None,98,3136000000000,0.000041137511
NO - 0x3de156ec417e5931006678ba7563615b67f45275,None,98,3136000000000,0.000041137511
NO - 0xb7860d9a77abacf7000406032a899e048ab2e2e9,None,98,3136000000000,0.000041137511
NO - 0xafe9ae00478b2997e0f8f264b144be74bd3c7f95,None,97,3104000000000,0.000040717740
NO - 0x6fffcb2daef5d19dd535857d111ab7efaf243c98,None,96,3072000000000,0.000040297970
CSM Operator 345,None,96,3072000000000,0.000040297970
CSM Operator 257,None,96,3072000000000,0.000040297970
CSM Operator 413,None,96,3072000000000,0.000040297970
NO - 0x30d728f9ed98a15b3c8c7c2a2c853f7406f62d20,None,96,3072000000000,0.000040297970
NO - 0x15e93b64d24d452d7c8ff6260d33d5265f5f38ad,None,95,3040000000000,0.000039878199
NO - 0x89077d530bb088196a50e48f47c3cab99422ce74,None,95,3040000000000,0.000039878199
NO - 0x4d60eae6165f79f76c0acf59c6bef15222c0ffb3,None,95,3040000000000,0.000039878199
NO - 0x60f48daad316deb5ccabb7ac9438fe710bf7df31,None,94,3008000000000,0.000039458429
NO - 0x9c0c1c303915578b1ad478abee2178387569a357,None,93,2976000000000,0.000039038658
NO - 0x0f2d9bd536037e0a99c28662290c929e85e0007e,None,92,2944000000000,0.000038618888
NO - 0xd97cc59378578a30576be117bef9a290d2da4f9a,None,92,2944000000000,0.000038618888
NO - 0x101b8fda175d0d3a3b4ad15418fc068c1c3866f8,None,92,2944000000000,0.000038618888
NO - 0xdbc41aeaea480459386feec0c575f7ca56e8fff1,None,90,2880000000000,0.000037779347
NO - 0xdafb347aabff961e8ec07ebe05b31e225848adbe,None,90,2880000000000,0.000037779347
NO - 0x6beb555ad17acaa6bcc5d2cf26a191cb2735e68b,None,90,2880000000000,0.000037779347
NO - 0x728f8cd78d6bbff7cc04b523b1ce4a3bf43b4ef2,None,90,2880000000000,0.000037779347
NO - 0x9cc778d26fcd8555cb188a35dca8ccf1634d76e9,None,90,2880000000000,0.000037779347
NO - 0xf670befbafa384fbeff262dae47d07f39d33f7bd,None,90,2880000000000,0.000037779347
NO - 0xcd657d8f2e5ab70372e2700bbd6474413fb63871,None,90,2880000000000,0.000037779347
NO - 0x5b3c82ab6e3b9c2bed2b568b8d4ad4f743d79c30,None,90,2880000000000,0.000037779347
NO - 0x9c9e7e6ef247d80ce6e4ded2a9911b4746543e28,None,90,2880000000000,0.000037779347
CSM Operator 201,None,88,2816000000000,0.000036939806
NO - 0xb9378c998c46cb50444b004f022cbf92fbcd38eb,None,88,2816000000000,0.000036939806
NO - 0xb8a0c878bcd6064fd3d018a2efcde86afe449a32,None,88,2816000000000,0.000036939806
NO - 0x7b418fb5ab34ce1e4bd565fdbb02e7dbb419b3cd,None,87,2784000000000,0.000036520035
NO - 0xc85d08c5c32a71fa7ce3f04337bce833ec5863e5,None,86,2752000000000,0.000036100265
NO - 0x344d9c4f488bb5519d390304457d64034618145c - Puffer,None,85,2720000000000,0.000035680494
CSM Operator 191,None,85,2720000000000,0.000035680494
NO - 0x3648c5c6652beefa89867a3adccbc146cfc83529,None,85,2720000000000,0.000035680494
NO - 0x41c671916784921bf9848780900f49fa80fdd22e,None,84,2688000000000,0.000035260724
NO - 0xe0ecafa01f3926bd3d2ed9ea5b111ca6d7061ab9,None,84,2688000000000,0.000035260724
NO - 0x6327da5284187fe63952dcd954c0b8df1f478f3c,None,82,2624000000000,0.000034421183
NO - 0xa1b9ae2662cbabe791c4aa42780979b671b8f4fb,None,81,2592000000000,0.000034001412
CSM Operator 197,None,81,2592000000000,0.000034001412
CSM Operator 130,None,80,2560000000000,0.000033581642
CSM Operator 43,None,80,2560000000000,0.000033581642
NO - 0xf85d394155d73d6fb8adfe5afce27a60b8d931f0,None,80,2560000000000,0.000033581642
NO - 0xaefb7da80ec25f4e7871a4bdc9bd8e9dba94d643,None,80,2560000000000,0.000033581642
NO - 0xbcc5487a9fd24977f030ef1faf4d295c85cb9f20,None,80,2560000000000,0.000033581642
NO - 0xbcb40c6d3e28ea0ca60dcbec98280128d16366a2,None,80,2560000000000,0.000033581642
NO - 0x31c906774fa676fe97f615c3d5afea8aec72bf78,None,80,2560000000000,0.000033581642
CSM Operator 152,None,80,2560000000000,0.000033581642
NO - 0x421fc60d1e0e7c2b7ce7426f96805ba19943753b,None,80,2560000000000,0.000033581642
CSM Operator 87,None,80,2560000000000,0.000033581642
NO - 0x142cb458c2f2e39d2f7b72f063bf84190eb810d5,None,80,2560000000000,0.000033581642
NO - 0x0ef62c616398bb4ecff34491058f3e3e8ee10133,None,80,2560000000000,0.000033581642
NO - 0x9e13a956cca31527613c06b7ce7b2c19470b6493,None,80,2560000000000,0.000033581642
NO - 0xd1892d3b28bb175ea4bcecc85a1aa364ce57e1ca,None,78,2496000000000,0.000032742101
NO - 0x1061e7bd10ee7a4fb134a7f1e1db3ecce5322fc7,None,78,2496000000000,0.000032742101
CSM Operator 288,None,78,2496000000000,0.000032742101
NO - 0x650be10d1a5aeb41dbd526a7963a8ca4d6dc3666,None,78,2496000000000,0.000032742101
NO - 0x60bcc7ee89481d9720257c72aeec4cc5433fab25,None,76,2432000000000,0.000031902560
NO - 0x5203bab96ed5ebfe499d1ddfef8f0d0ec370039a,None,76,2432000000000,0.000031902560
CSM Operator 1,None,76,2432000000000,0.000031902560
CSM Operator 212,None,75,2400000000000,0.000031482789
CSM Operator 352,None,75,2400000000000,0.000031482789
NO - 0xa5f740e21b4b68f8ab662f64ea93a7cb0f1d824b,None,75,2400000000000,0.000031482789
NO - 0x7edf318e5c2b0f9f46c717484cef85b10feaac05 - Puffer,None,75,2400000000000,0.000031482789
CSM Operator 406,None,75,2400000000000,0.000031482789
CSM Operator 222,None,72,2304000000000,0.000030223477
NO - 0x38d5ad834f464d441444e53588e65deccfe326bb,None,72,2304000000000,0.000030223477
NO - 0x37d44d808fcb6cfc0c86e1779368b692b1ec1ffc,None,72,2304000000000,0.000030223477
CSM Operator 196,None,72,2304000000000,0.000030223477
NO - 0x5d8368a1963bb977f419bb0b7e68d3c0d67e3538,None,72,2304000000000,0.000030223477
NO - 0x8d6b5aa8755fbd93dd02c1fbebd7a5c4cb3c7e8c,None,72,2304000000000,0.000030223477
NO - 0x13d8052068083c18af953b7ac4940abd3ebf07af,None,72,2304000000000,0.000030223477
CSM Operator 50,None,72,2304000000000,0.000030223477
CSM Operator 336,None,72,2304000000000,0.000030223477
NO - 0xc6ea2dfa18e9d6206a9eb4df3c604511f0cbf687,None,71,2272000000000,0.000029803707
NO - 0x91e93055520b9396778f6dcb1288ac3bd1b10436,None,70,2240000000000,0.000029383936
NO - 0xe99495ea2fba7a160e10417fd19cb7cc7c025143,None,70,2240000000000,0.000029383936
NO - 0x1ecc4a46c2040a982c96f4e3e6d099c7e91afd85,None,69,2208000000000,0.000028964166
NO - 0x91a1d50a3e0a545cdf1b7270e467b3db580fd2a8,None,69,2208000000000,0.000028964166
NO - 0xaa664f418d3b4a7b49a1b2c91e940773b8656a9f,None,68,2176000000000,0.000028544395
NO - 0x45df28a209e2b4fca5c6d14b6048e66c0133fc99,None,66,2112000000000,0.000027704854
NO - 0x443f2d81038d67d4afbf457fcb1149043bfb479a,None,65,2080000000000,0.000027285084
CSM Operator 54,None,64,2048000000000,0.000026865313
NO - 0xbfc14a249a7357e3805c52ffcd6bf363b36cbbb3,None,64,2048000000000,0.000026865313
NO - 0x74b9a66e9b12145c02426bce913bfd8e5850302a,None,64,2048000000000,0.000026865313
NO - 0x63489804f667aa6581eec93f9917dfa75030f087,None,64,2048000000000,0.000026865313
NO - 0xf4255517f78d286898f90d671fc9468f49c11360,None,64,2048000000000,0.000026865313
NO - 0x52168900aacd93234f90a47533e65d2c37d93bb7,None,64,2048000000000,0.000026865313
NO - 0xcba537db4903657a18092d7f58fe4d0f45ca2cc5,None,64,2048000000000,0.000026865313
CSM Operator 23,None,64,2048000000000,0.000026865313
NO - 0xa06137b0f1f5b76cf80b8fa2e5643c12460a2623,None,64,2048000000000,0.000026865313
NO - 0x340d5d24b1e8a34f26060e23157ed378a4f95308,None,64,2048000000000,0.000026865313
NO - 0x7ae831e8ef607ead2634ec1e9bcb95bb1f6ff411,None,64,2048000000000,0.000026865313
NO - 0xb44b75af25222b646cec8c8e14f6f5d2682af6e9,None,63,2016000000000,0.000026445543
NO - 0x070e932611c1ffe63d540ce62c6ba87c5a427a6b,None,63,2016000000000,0.000026445543
NO - 0x36542bcc7f8e41411bee40b878182f57f006bcfb,None,63,2016000000000,0.000026445543
CSM Operator 185,None,60,1920000000000,0.000025186231
NO - 0xe9a831a1d88c017498791115fc9bb6f1c6cc0b67,None,60,1920000000000,0.000025186231
CSM Operator 5,None,60,1920000000000,0.000025186231
CSM Operator 266,None,60,1920000000000,0.000025186231
CSM Operator 229,None,60,1920000000000,0.000025186231
CSM Operator 82,None,60,1920000000000,0.000025186231
NO - 0x7239a3e5d5fdddbfefc56a08f1843090dda79d2c,None,60,1920000000000,0.000025186231
CSM Operator 93,None,60,1920000000000,0.000025186231
CSM Operator 55,None,60,1920000000000,0.000025186231
CSM Operator 367,None,60,1920000000000,0.000025186231
CSM Operator 433,None,60,1920000000000,0.000025186231
CSM Operator 39,None,60,1920000000000,0.000025186231
CSM Operator 110,None,60,1920000000000,0.000025186231
CSM Operator 180,None,60,1920000000000,0.000025186231
CSM Operator 49,None,60,1920000000000,0.000025186231
CSM Operator 9,None,60,1920000000000,0.000025186231
CSM Operator 194,None,60,1920000000000,0.000025186231
CSM Operator 128,None,60,1920000000000,0.000025186231
NO - 0xe53235d7716cbe5ff37ee31c8ad3ae03b4dbd2ae,None,60,1920000000000,0.000025186231
CSM Operator 70,None,60,1920000000000,0.000025186231
NO - 0xec0c30500b5f406dcb02120078391f7003b159a6,None,60,1920000000000,0.000025186231
CSM Operator 46,None,60,1920000000000,0.000025186231
CSM Operator 192,None,60,1920000000000,0.000025186231
NO - 0x71d8acb8512d57d0110d57b2ee50d3256b18c992,None,60,1920000000000,0.000025186231
NO - 0xb965f0d635934282cc659f259c7ba7b77ccccbbb,None,60,1920000000000,0.000025186231
CSM Operator 125,None,60,1920000000000,0.000025186231
CSM Operator 174,None,60,1920000000000,0.000025186231
NO - 0xd3c7c34e80bee3977b0b60c835a29e0dc14f4b7d,None,60,1920000000000,0.000025186231
CSM Operator 329,None,60,1920000000000,0.000025186231
NO - 0x3dc99e74391f3a82e856a4fd413b04aa3b342858,None,60,1920000000000,0.000025186231
NO - 0xe46fc62bad8bb5cb1922f91f71d5973356250ff7,None,60,1920000000000,0.000025186231
CSM Operator 295,None,60,1920000000000,0.000025186231
NO - 0x66059d45d01fab5d14680ba749176611d05c34c1,None,60,1920000000000,0.000025186231
NO - 0xb7a3695a10688e6ed4182459028b3f7d0e5b8f72,None,60,1920000000000,0.000025186231
NO - 0x62017253d88f94265675a9c91515ebcedf1eeeb6,None,58,1856000000000,0.000024346690
NO - 0x2b0e4276063ea28a74a6731736e4531a04d31d31,None,58,1856000000000,0.000024346690
NO - 0xa1ba6a3bf450a2ea96c5f92b1d4d4e6401c717ea,None,58,1856000000000,0.000024346690
NO - 0x190d4d86b23bb98b1c0d5643ac63aa652826ebff,None,58,1856000000000,0.000024346690
NO - 0xd0801241cf78db13efeec55ca977f78aaa3fc260,None,57,1824000000000,0.000023926920
NO - 0x4fbd2f3d84e2a5826dece41578e31f089048cb60,None,57,1824000000000,0.000023926920
NO - 0x4c685d099b6e181a2774d210ce690d98eebf114c,None,56,1792000000000,0.000023507149
CSM Operator 431,None,56,1792000000000,0.000023507149
NO - 0xf5e8825c236e329ab1bce1629f4feaa399d20533,None,56,1792000000000,0.000023507149
NO - 0x914e01646fa970358f4eb82b2918d5256052e64a,None,56,1792000000000,0.000023507149
NO - 0xaaf44d48dbfa0983af54125ae858101e58576186,None,56,1792000000000,0.000023507149
NO - 0x26fb1b53d5f1cff1a2163011094ab6a41bf57d30,None,56,1792000000000,0.000023507149
NO - 0x9efd3ecf5e6eb12283b64dfb467045aa8589a7c8,None,56,1792000000000,0.000023507149
NO - 0xc3400d3536a08f4cd75a5d7120a92ec24d2aaf52,None,56,1792000000000,0.000023507149
NO - 0x9169d1a02a21bdd984463a49e434ff10099bfb43,None,56,1792000000000,0.000023507149
NO - 0x7340ee4be119c6a5c8759b7a7db84446f92b5de1,None,55,1760000000000,0.000023087379
NO - 0xf02c3d26e155772ba7f91678e4c9b4ba6fff24bb,None,55,1760000000000,0.000023087379
NO - 0x0a9117bdf7ddfd704a0983c2819f55cece08cce0,None,55,1760000000000,0.000023087379
NO - 0x4fca54bb44abe853ff884e8b5de032a2cc058184,None,55,1760000000000,0.000023087379
Colossus Digital,None,55,1760000000000,0.000023087379
NO - 0xec61590ed7fed9c698449555dbbd2f8dce08e29f,None,54,1728000000000,0.000022667608
NO - 0x90003205f9144d90789b986946b6a2ca6ef49cc2,None,54,1728000000000,0.000022667608
NO - 0x4d7ac13fe3d295c14828a389f6a3807c97d45056,None,54,1728000000000,0.000022667608
NO - 0x2999cd1e7fe6c50d63aefa5255809e9b25a96d0f,None,54,1728000000000,0.000022667608
NO - 0x396611148f9baf8d3e42d361234e1d402a6caf47,None,54,1728000000000,0.000022667608
NO - 0x0ce8f83ce5f3bbedc210d4d13c86c90a3266d07b,None,54,1728000000000,0.000022667608
NO - 0xa166e10e3966367235eb074aed1cc09e546a2092,None,54,1728000000000,0.000022667608
NO - 0xdcc8bf5e9ffd5c2d7f2652184f1eab0729bd75e5,None,53,1696000000000,0.000022247838
NO - 0x9cab29b34d1606e869535fea17a6be56eb4e8006,None,53,1696000000000,0.000022247838
NO - 0x182cebab47af1302f39a3de67da8ba3945341690 - Puffer,None,52,1664000000000,0.000021828067
NO - 0xf7a0f50688fa9b53b2d79db518e95c1107e466f2,None,52,1664000000000,0.000021828067
CSM Operator 65,None,52,1664000000000,0.000021828067
CSM Operator 79,None,52,1664000000000,0.000021828067
NO - 0x433d13fc1e2350509bdf2f4c01112465c37afcaf,None,52,1664000000000,0.000021828067
NO - 0xc76390a0cda5af12fd9ddeeb5e95face5916d495,None,51,1632000000000,0.000021408297
NO - 0x739fee5bb1bc8ac23cb2d5c3e5756d9af15943c6 - Stader,None,51,1632000000000,0.000021408297
NO - 0xc21969c23a264412c791494ef8721e4a0429da81,None,50,1600000000000,0.000020988526
NO - 0xf5e4da365f4e3581ba4d65fbc0580906bc32e40c,None,50,1600000000000,0.000020988526
NO - 0xe3a0fec479c9d8f3a01446a1b0414944d47d7550,None,50,1600000000000,0.000020988526
NO - 0xe978a72a7367f94b1d31b0075403ce86be2630ae - Puffer,None,50,1600000000000,0.000020988526
NO - 0x4b68a729e766a2d0101664459159dc356fc3e43f - Puffer,None,50,1600000000000,0.000020988526
NO - 0xc65482703ebc29106d82c3ee7209a47a2b482712,None,50,1600000000000,0.000020988526
NO - 0x10d5d36376139e4d4d07c56d6927e13d05ed8089,None,50,1600000000000,0.000020988526
NO - 0x2b6fca9ad7ebd5408db009f0df087ffd934cf98e,None,50,1600000000000,0.000020988526
CSM Operator 293,None,50,1600000000000,0.000020988526
NO - 0x00265763324f88567d61f10e75aa9b370967eff0,None,50,1600000000000,0.000020988526
NO - 0x68a565e499be475809f91440a564af0280a4de43,None,50,1600000000000,0.000020988526
NO - 0x6e2c509d522d47f509e1a6d75682e6abbc38b362 - Puffer,None,50,1600000000000,0.000020988526
NO - 0x1cd74fef02338e0ee312fe70df5fe3dd9f99e172,None,49,1568000000000,0.000020568755
NO - 0x8fbfd009c4b6a99edd7a1b9561e696a98b6e48dc,None,49,1568000000000,0.000020568755
NO - 0x4d662be3ddc536839545e81d45f12541125df8dd - Puffer,None,49,1568000000000,0.000020568755
NO - 0xc6e70913be9cdaa9ea31617a21ed31adb294be6b,None,48,1536000000000,0.000020148985
CSM Operator 286,None,48,1536000000000,0.000020148985
CSM Operator 341,None,48,1536000000000,0.000020148985
CSM Operator 115,None,48,1536000000000,0.000020148985
CSM Operator 6,None,48,1536000000000,0.000020148985
NO - 0xc76cb60a0b18d1f499ebd718e179da906f89003b,None,48,1536000000000,0.000020148985
CSM Operator 294,None,48,1536000000000,0.000020148985
NO - 0x0a2df0024f5019d77ca5dfb751c6b3a6952248e5,None,48,1536000000000,0.000020148985
CSM Operator 81,None,48,1536000000000,0.000020148985
CSM Operator 162,None,48,1536000000000,0.000020148985
CSM Operator 249,None,48,1536000000000,0.000020148985
CSM Operator 163,None,48,1536000000000,0.000020148985
NO - 0xc8427ae9f42207c37fffb8fe7a5855d9505f4bc6,None,48,1536000000000,0.000020148985
CSM Operator 308,None,48,1536000000000,0.000020148985
CSM Operator 100,None,48,1536000000000,0.000020148985
NO - 0x254009dd931a80ab003b64b3b211179e43e0b3a0,None,48,1536000000000,0.000020148985
NO - 0xfdb924d2580783a925a62a051ba1fd2293d93ef6,None,48,1536000000000,0.000020148985
CSM Operator 28,None,48,1536000000000,0.000020148985
CSM Operator 251,None,48,1536000000000,0.000020148985
CSM Operator 217,None,48,1536000000000,0.000020148985
CSM Operator 292,None,48,1536000000000,0.000020148985
NO - 0x11b290b767fe786ea59c42637972b8de05acb0e3,None,48,1536000000000,0.000020148985
CSM Operator 207,None,48,1536000000000,0.000020148985
CSM Operator 129,None,48,1536000000000,0.000020148985
CSM Operator 218,None,48,1536000000000,0.000020148985
NO - 0x368c3bfbbfeaba42a1aa43e712d72b365879bef6,None,48,1536000000000,0.000020148985
CSM Operator 188,None,48,1536000000000,0.000020148985
NO - 0x7027cec9845e51537a73caef3a9a3a3dba1f531f,None,48,1536000000000,0.000020148985
NO - 0xf3f8ab576f8ccd1608937fe9a04521f2857dd0b0,None,48,1536000000000,0.000020148985
CSM Operator 99,None,48,1536000000000,0.000020148985
CSM Operator 198,None,48,1536000000000,0.000020148985
CSM Operator 219,None,48,1536000000000,0.000020148985
CSM Operator 172,None,48,1536000000000,0.000020148985
CSM Operator 56,None,48,1536000000000,0.000020148985
CSM Operator 21,None,48,1536000000000,0.000020148985
CSM Operator 297,None,48,1536000000000,0.000020148985
CSM Operator 258,None,48,1536000000000,0.000020148985
CSM Operator 148,None,48,1536000000000,0.000020148985
CSM Operator 147,None,48,1536000000000,0.000020148985
CSM Operator 245,None,48,1536000000000,0.000020148985
CSM Operator 24,None,48,1536000000000,0.000020148985
CSM Operator 235,None,48,1536000000000,0.000020148985
NO - 0x091bf7886bcbc28fb63b952edaa5e61ced03e097,None,48,1536000000000,0.000020148985
NO - 0x13104c8e4653f841258e4e12a70c9c0784c7ffa4,None,48,1536000000000,0.000020148985
CSM Operator 141,None,48,1536000000000,0.000020148985
NO - 0x83e626182f706fa2e4502bd695d78919aac216d7,None,48,1536000000000,0.000020148985
CSM Operator 233,None,48,1536000000000,0.000020148985
CSM Operator 89,None,48,1536000000000,0.000020148985
CSM Operator 215,None,48,1536000000000,0.000020148985
NO - 0xe9af10a1f22acfc61430a1684dce1e901818351b,None,48,1536000000000,0.000020148985
NO - 0x278317fe034ec19ef9a795b9794db39290d762be,None,47,1504000000000,0.000019729214
NO - 0x1dadb9212a1053297ca2513aebe691d6eb6c658a,None,46,1472000000000,0.000019309444
NO - 0x6d39049710a4eb586ef373c47aaeed551843084c,None,46,1472000000000,0.000019309444
NO - 0x87dc3ebce2eb0ff553f7810e8d404b845bc5e34c,None,46,1472000000000,0.000019309444
NO - 0x6fb2e4bfc55613eba4b912ac1b436b1b6103eb89 - Stader,None,46,1472000000000,0.000019309444
NO - 0xc880383b2ea331bd657e82d1d11cbcfffc3a108e,None,46,1472000000000,0.000019309444
NO - 0x41f1ec318e5aaf4a90ab771f58e2a3e5f95575f0 - Stader,None,45,1440000000000,0.000018889673
NO - 0x2e91993c3e91c32c313981b8f3bede396a5a792d,None,45,1440000000000,0.000018889673
NO - 0x19cc5d97637cbcf30500567665b584b0aa72e8c3,None,45,1440000000000,0.000018889673
NO - 0x541934c0d19e69dfa8881759935d260a6d7db066,None,45,1440000000000,0.000018889673
NO - 0x07748556c61770b489959ed7aef68bc4a852f294,None,45,1440000000000,0.000018889673
NO - 0xcedd3cedbeb111ccd79b8d976b8afa0fbfd8711e - Stader,None,45,1440000000000,0.000018889673
CSM Operator 37,None,45,1440000000000,0.000018889673
NO - 0x86296277d99b87ccbb8071ac4effca4954de82d0,None,44,1408000000000,0.000018469903
NO - 0x925eeca41b964f04ac942a68ea1cd09cd9a76f8c,None,44,1408000000000,0.000018469903
NO - 0x8fb569c14b372430f9af8b235940187b449d0dec,None,44,1408000000000,0.000018469903
NO - 0xb3226797af99ea83d15f12f9dff1cc0be056fa0c,None,44,1408000000000,0.000018469903
NO - 0x0af3e038371c807edd7d3572131ee54e705559e1,None,44,1408000000000,0.000018469903
