owner,validators,effective_balance_gwei,share
eth1:0xa397ab695cb45965f550b8b530fd97d75132d6f7,1,32000000000,0.000000896184
eth1:0xe5c5713a4f5496ce380446d8a3bcf3e919aea7ab,1,32000000000,0.000000896184
eth1:0x2896ee247a49b6bc393606199b5b65a81d2adb8a,1,32000000000,0.000000896184
eth1:0xed4ebac084927e979aa80b39e89d839873cb95e4,1,32000000000,0.000000896184
eth1:0x94a7c9c2d768c686ac80767d45766b06c215c89f,1,32000000000,0.000000896184
eth1:0xb7cce8594a9fb13715b08d2eba57a69985e26043,1,32000000000,0.000000896184
eth1:0x4e56be0e18a0833a815c233a31bbd26c6a3bf70d,1,32000000000,0.000000896184
eth1:0xb1350a503cb2c3e7576a8e9cd85682dc3dee4ff8,1,32000000000,0.000000896184
eth1:0xf096c3c51805f52a373d2106fccf68e3a160c669,1,32000000000,0.000000896184
eth1:0x45370316d0604d3dd976ccb9671672030765d64b,1,32000000000,0.000000896184
eth1:0xfc83134fb56c8c6f5746c68c2e473161817fa30a,1,32000000000,0.000000896184
eth1:0xd1c2e399eca354c8c4ae47748c4029a7d8e6364c,1,32000000000,0.000000896184
eth1:0xf85fdcbc58fd7d7fe943688275ab62ea61c348bc,1,32000000000,0.000000896184
eth1:0x7a829a2c838e1205165fc69a8e2dc6309191fe5e,1,32000000000,0.000000896184
eth1:0x1e927f80b34d1e8bf6dcf5e70dbe247010c07299,1,32000000000,0.000000896184
eth1:0x8ccc7b38fe6f919b938035ebfaa2336b1ffe173a,1,32000000000,0.000000896184
eth1:0x92c4c28e0599b6bbe5ad11472510e2dd2d9c9f9f,1,32000000000,0.000000896184
eth1:0xa8be0128ee9b301e15b8ea4133325ab6221611c9,1,32000000000,0.000000896184
eth1:0xe5e6c493a46e0d1c4dc9db36671578b44898fe05,1,32000000000,0.000000896184
eth1:0x4fe2984cd7fe91b08c459d6ca88f5219b9302c8e,1,32000000000,0.000000896184
eth1:0xe25c0c13143dc1023b53f92396c25cf6ac90851b,1,32000000000,0.000000896184
eth1:0xe6bd5ad38d94d36ffbf0ed0d0c2c7743b5dbcf15,1,32000000000,0.000000896184
eth1:0xb0ece058e837fd554153cb4cc4610fbd1a15fcbf,1,32000000000,0.000000896184
eth1:0x0367392e6147d4357d4739b70faed6b075cd5f3a,1,32000000000,0.000000896184
eth1:0x675f704daef6cc2f6ffa9d53898d0d1c759b4bfd,1,32000000000,0.000000896184
eth1:0xe790417b032ef3ccb0950f49932ca6b13b8725b2,1,32000000000,0.000000896184
eth1:0xb89fa9e4c3ad08b7f86742361d2c9eccb4fc2541,1,32000000000,0.000000896184
eth1:0x899d6c2c4b9dd9e2b8807d3ee5e665ae9e747c9c,1,32000000000,0.000000896184
eth1:0xface69a55728ad28c8b3d4db3ad57b403f833d16,1,32000000000,0.000000896184
eth1:0x446bd93798e1ea8a07b83f281b482e1b8fa1ec36,1,32000000000,0.000000896184
eth1:0x43788c747be9cb39ff118b6c1f2f406623ef31d8,1,32000000000,0.000000896184
eth1:0x54dbb1256b6c35aa42a0492b68de1ba0ca11ac49,1,32000000000,0.000000896184
eth1:0x268668f773d55633baa8f78b3e5c70b7682fc66d,1,32000000000,0.000000896184
eth1:0x90eb7216ac522aa8715264cd28face044bc439a3,1,32000000000,0.000000896184
eth1:0xa80a4beb329517ca57529d2cdadb63353bfa8118,1,32000000000,0.000000896184
eth1:0x0821e42621dac16ad80b3720f91fed8741fe68f2,1,32000000000,0.000000896184
eth1:0x5a7bcc5a7b44760b5e583b5f855e5a1eee3c43f3,1,32000000000,0.000000896184
eth1:0xa598e513467a3371d63ddafa7cdd9d431e10f399,1,32000000000,0.000000896184
eth1:0x0112f64b4236fc88839b680e40d4fc3b4f151a79,1,32000000000,0.000000896184
eth1:0x6e23018eb349813257586390dc9644420b45af88,1,32000000000,0.000000896184
eth1:0x43587134adf1ad6c17e0270ac597f35e14b6dc3b,1,32000000000,0.000000896184
eth1:0xa0c99576a8d3529f4bfc5e572b48e945e824efc5,1,32000000000,0.000000896184
eth1:0xd305e77af4075ed113ffa418114d94cb7038b503,1,32000000000,0.000000896184
eth1:0xad9418ceae374f18f7663cb985888c83fe80d68e,1,32000000000,0.000000896184
eth1:0x8fed9353c1c88f9aef870a1f098d65b5a6bb6bda,1,32000000000,0.000000896184
eth1:0xe1d1fef5ec32bc6328bbf80f1863905602c80acf,1,32000000000,0.000000896184
eth1:0x324282531aa77bfbaf42639da5e446208d26b02a,1,32000000000,0.000000896184
eth1:0x10255c15639478fea985a4e8ef019b0ae0810bdb,1,32000000000,0.000000896184
eth1:0x78742558293e3b11241ca617568211608e5efdc3,1,32000000000,0.000000896184
eth1:0xf4168570e1bec73337f1a30e0814774af768fa3e,1,32000000000,0.000000896184
eth1:0x6f35f53be840d07dd7bf8c9c71d744bef1045026,1,32000000000,0.000000896184
eth1:0x00000000096879e2b6b599e07e3262e4184461c7,1,32000000000,0.000000896184
eth1:0x00000000130814756a7d1ea616a0c3f16a8a51d7,1,32000000000,0.000000896184
eth1:0x0000000023291630cf7fdf0b953594fa651a1e76,1,32000000000,0.000000896184
eth1:0x00000000301fde202be002dd52190311ea6ad78c,1,32000000000,0.000000896184
eth1:0x000000004a4b08608ae7efc66eea11370b2b7d43,1,32000000000,0.000000896184
eth1:0x000000005c6a834fd41d04cf684ce4bcdeefba7a,1,32000000000,0.000000896184
eth1:0x5577d024d4be566abedc01f8e22fafea593c8142,1,32000000000,0.000000896184
eth1:0x8dcc5216a49357fb2c9a9cc7f4923bf722373ddc,1,32000000000,0.000000896184
eth1:0x509eba6ee678599394893391e87a4425f39d5879,1,32000000000,0.000000896184
eth1:0x00000000666fbcd0dc02e6361cbde4d87263ec17,1,32000000000,0.000000896184
eth1:0x0000000075f11f36bde1599b50cc9dc112712294,1,32000000000,0.000000896184
eth1:0x000000008cf56fe8b47b3bdc70193257d0ef80f5,1,32000000000,0.000000896184
eth1:0x00000000993f3c08b5d2050b80860451bfed6ffa,1,32000000000,0.000000896184
eth1:0x00000000ad42a9fb24b03ca29454915474c60690,1,32000000000,0.000000896184
eth1:0x25795a48d7eedb77f5f93758e0146f5e8ef86584,1,32000000000,0.000000896184
eth1:0xbcad06c7264c6edba26a00d6e20bfda061d2a383,1,32000000000,0.000000896184
eth1:0x8a6a427c2a3700399778b0d24ff29fe24f848200,1,32000000000,0.000000896184
eth1:0x8019bd33bde8439f0e87b15a63d03e8d874e205e,1,32000000000,0.000000896184
eth1:0x8fb02c62ab2de6955e0e7c04a592422e87634452,1,32000000000,0.000000896184
eth1:0x87459b86ada231463c01cdb4ae29a9384329d518,1,32000000000,0.000000896184
eth1:0xb4f642fb0065c1297c04525eb8cb617b53325663,1,32000000000,0.000000896184
eth1:0x3572e56cd445896c3926d18a20b615a01ec64515,1,32000000000,0.000000896184
eth1:0x2474cd698b53fc1e5a4379dd0e35498b8b133885,1,32000000000,0.000000896184
eth1:0x6debde5f24bc7dbe091f8469d61637ea50a0980b,1,32000000000,0.000000896184
eth1:0xac66c7abea03489d75a3c2b19acd32cdfc5209ae,1,32000000000,0.000000896184
eth1:0xb300a54fcf1c584884d7a9f31843b745928aa9cb,1,32000000000,0.000000896184
eth1:0xb697ce267233a821ecc7de0ad13146c530686107,1,32000000000,0.000000896184
eth1:0x969499ecc1abb0334ecfdf18d7135d6681189882,1,32000000000,0.000000896184
eth1:0x85cf6fc0bbde73f5887c7ad645282f5c0b10ecba,1,32000000000,0.000000896184
eth1:0x00000000bbe28f8b44a1a032a4485b70a75c4ba0,1,32000000000,0.000000896184
eth1:0x00000000c63d81751af34d22965a3c7395f2e9c6,1,32000000000,0.000000896184
eth1:0x00000000d65aeedf6d009b6a9c9e1639c1b4997c,1,32000000000,0.000000896184
eth1:0x00000000e2c3536c4ad58f82b9cd1f7955aa66c8,1,32000000000,0.000000896184
eth1:0x00000000ffd3b50a6321eaf54b07dc97d12bd0dd,1,32000000000,0.000000896184
eth1:0x000000000ecf46c5db72c57885871bec91941fad,1,32000000000,0.000000896184
eth1:0x0000000022a0ca96be3be0ece329c024499c3ccd,1,32000000000,0.000000896184
eth1:0x000000004a1594732481ec08da823e773cfa0e69,1,32000000000,0.000000896184
eth1:0x0000000066330d4de0f5e8bf722319b8d75d089e,1,32000000000,0.000000896184
eth1:0xbf3b82a68631fb85e611c57eb6f0d75beae12765,1,32000000000,0.000000896184
eth1:0x0000000081268c4cb327469de0796e6bb41153d5,1,32000000000,0.000000896184
eth1:0x1b4909a27179544abee8553bade115e7446dadc3,1,32000000000,0.000000896184
eth1:0xa8784ac3b0292b99f65a1ae1bea14f0deb77c296,1,32000000000,0.000000896184
eth1:0x2261516b5f6f4521d104cdc81d63b35a2e612bc6,1,32000000000,0.000000896184
eth1:0x3487013543c466a0937f785cdb5d70be4a6368b0,1,32000000000,0.000000896184
eth1:0xed5b605cec4ec1cff5ea105b4aff7d6f5d55d7bf,1,32000000000,0.000000896184
eth1:0x91372de115e72a157811a5a731aaa2af71ea008b,1,32000000000,0.000000896184
eth1:0xd1c9c747b839f1c6c3adf99d4be78bacc254396f,1,32000000000,0.000000896184
eth1:0x8fbbb759bea0a0daf674cc3d93df8a63bde26cab,1,32000000000,0.000000896184
eth1:0x00000000a0f3224a3ecc7747c02e67b51f93c06a,1,32000000000,0.000000896184
eth1:0x00000000ca4f832fd3c7d0bb7d49e97344412e44,1,32000000000,0.000000896184
eth1:0x00000000e90fce765f63288ad78b44655b014486,1,32000000000,0.000000896184
eth1:0x00000000b9976133c129074cb25ed7297f72fd1f,1,32000000000,0.000000896184
eth1:0x00000000fe66e20eb12bb6d4740d89f14a7250f9,1,32000000000,0.000000896184
eth1:0x00000000bd7b60040e216cec4abdc5af80968466,1,32000000000,0.000000896184
eth1:0x57f1553fe7965ca952fd56c8667e6fe9e5954612,1,32000000000,0.000000896184
eth1:0x00000000a6fb3a371bd4f306bd609b627b99f924,1,32000000000,0.000000896184
eth1:0x00000000be22eb4cbc7b9710e8fe92ded696a388,1,32000000000,0.000000896184
eth1:0x00000000e1b5ba5dd2c51b702db37f7e4aed093d,1,32000000000,0.000000896184
eth1:0x00000000b07b3847b711cf5d1b11abef144d18cb,1,32000000000,0.000000896184
eth1:0x00000000f456732c1025093d4ff9a6d34e68f8e6,1,32000000000,0.000000896184
eth1:0xeb129717fb2e5913851834ab0122e5ab5c1ceeb7,1,32000000000,0.000000896184
eth1:0x50a30ecfd2afbbee102151b8b947f21f25803b47,1,32000000000,0.000000896184
eth1:0xbc245b1e74b0c173b677c22fcb37b03c8015bbd9,1,32000000000,0.000000896184
eth1:0xface69a55d1fefde1a8929d05a51689b6a90e3a5,1,32000000000,0.000000896184
eth1:0xface69a5516f1131363fa50a2a3d1138d5e018f8,1,32000000000,0.000000896184
eth1:0x9e966f556c4756172f6ea32fd79fb1d27a22269d,1,32000000000,0.000000896184
eth1:0x980aaad80385894a15838c9c5c24d121719b1b94,1,32000000000,0.000000896184
eth1:0x72d1c8565745dc77f1088c1a7d526bcb20948871,1,32000000000,0.000000896184
eth1:0x4f2678be15012c16cbc682e079fb4002a728d8d8,1,32000000000,0.000000896184
eth1:0x0ba8fd549d894b63ace293de72572143ec177aa6,1,32000000000,0.000000896184
eth1:0x32f0d0eb821aa92e24b4389cedee02c2b6464e8c,1,32000000000,0.000000896184
eth1:0x98abbbc85aec58a3110a707de5fe50553c2bed9b,1,32000000000,0.000000896184
eth1:0x4978547812e7d4772b16ee1d3a97123af7ada1d4,1,32000000000,0.000000896184
eth1:0xc57666ad00020cdedbe192dac251084fef651276,1,32000000000,0.000000896184
eth1:0xc94d9a2f87e9f7326ef2abd58fccc74a7734124a,1,32000000000,0.000000896184
eth1:0xb1bdc336a47b5fb00fe1477a5761084c28127af6,1,32000000000,0.000000896184
eth1:0xfb11681cff9131a6d37cdaa9c1db16a353ad9acb,1,32000000000,0.000000896184
eth1:0xe5e4b27bebd3aec428d713f9485898c367f0886d,1,32000000000,0.000000896184
eth1:0x98ddf9b541226c075c3c8b0931e388340eea24e0,1,32000000000,0.000000896184
eth1:0x01649c710f4aec945bd9c472718cb52b18f6931e,1,32000000000,0.000000896184
eth1:0x1f7fcd1d7dfd7b3275d6797065a5394edd05685f,1,32000000000,0.000000896184
eth1:0xb824f95d9eafe7f6625c7de188a3d8b3af8cccf5,1,32000000000,0.000000896184
eth1:0xface69a55166e08de3634cd268f9fbb561cfa1f4,1,32000000000,0.000000896184
eth1:0xface69a55d42ef8660e04ad8d788e87e81fb4f4d,1,32000000000,0.000000896184
eth1:0xee23f8be8b83f2fe0525a168d2e9f769f2bcf770,1,32000000000,0.000000896184
eth1:0xc0e9557c25fa9b2c26b7962df4b6a19856b02d2a,1,32000000000,0.000000896184
eth1:0x432880ab54077aa48ed480675bc90c413a0200dd,1,32000000000,0.000000896184
eth1:0x598df5db00d15d6b6a45d24af07d7520b3cbd615,1,32000000000,0.000000896184
eth1:0xb80d96775c3d16dbedd77a0d4f7912705f802154,1,32000000000,0.000000896184
eth1:0x44d6e0438dbd7ce60ea4bd25f2b2d587878fc523,1,32000000000,0.000000896184
eth1:0xaed378006821b972a1b9ff4d5f138c0ac4ff955f,1,32000000000,0.000000896184
eth1:0x71909350451231f09e9c6705b4b5cd843e8eac86,1,32000000000,0.000000896184
eth1:0xa33f2eba2050be1ccfc2fe3da82317ed4dd43788,1,32000000000,0.000000896184
eth1:0xbb5498a138c0c774a5bdbd5cbb099b72207e4be3,1,32000000000,0.000000896184
eth1:0x000000006b0d71b4379fecf870fe3b3b68ac55c7,1,32000000000,0.000000896184
eth1:0xb7fafdcb337b82eeacf24ddb9789da60731d3ad6,1,32000000000,0.000000896184
eth1:0x3ad6ddbabb376a605bdf839a9d095ac897d5a531,1,32000000000,0.000000896184
eth1:0x93de4f33a1f4b65c14f50caa904e252d99372d0a,1,32000000000,0.000000896184
eth1:0xf54dfcff0f6b3a69620db166cc0559abaa793585,1,32000000000,0.000000896184
eth1:0x435231625138d165f7b0b1798ffc438dc7301abf,1,32000000000,0.000000896184
eth1:0xc5bb2a3535a71e84b609df66734d414b11b519c0,1,32000000000,0.000000896184
eth1:0x37eb04962c1d02c1107a3e537493d85c649eb87a,1,32000000000,0.000000896184
eth1:0x40466f1d293e0c028a9f28ad3a1e6c675ea9c205,1,32000000000,0.000000896184
eth1:0xfefefef491f7a46183bd78095537f1573791fe55,1,32000000000,0.000000896184
eth1:0xc6ce71935f601c231d2e3590f6f8f5afdaad5f74,1,32000000000,0.000000896184
eth1:0x4c85b9bd1f2d9e430fc03d4ddc2877b138ddfe6c,1,32000000000,0.000000896184
eth1:0x07614af79339e25683cfe1190ade34fbdf219c84,1,32000000000,0.000000896184
eth1:0x84476178d95b365d5fee979d01e1e3d83c05c877,1,32000000000,0.000000896184
eth1:0xc85c209c14640a06d520175791ba15d9908af9a8,1,32000000000,0.000000896184
eth1:0x100d2d9e13fd4e0931a8d6445ca4728b5809f743,1,32000000000,0.000000896184
eth1:0xcd498974b8a2a6363c0a067257885c334eb169c5,1,32000000000,0.000000896184
eth1:0x77c066d95be776b3b1bcdfe1e6cd9dc550b4b5af,1,32000000000,0.000000896184
eth1:0x6c1f7d8247a9778debd739146bb0699006b35c0d,1,32000000000,0.000000896184
eth1:0x7f8d82fc7e8a1140684ece2fe7066c0d12f0c05b,1,32000000000,0.000000896184
eth1:0x10844f93e08af562fc0ae4393b08fd77a5508791,1,32000000000,0.000000896184
eth1:0x8a8f05c416877a746df968b6614fc53528666e69,1,32000000000,0.000000896184
eth1:0x2263d77dcc45edbf30b39b226610564513bfdc84,1,32000000000,0.000000896184
eth1:0xdc68dd7a5820ebaf5d0fe1570a8caf3121a7be88,1,32000000000,0.000000896184
eth1:0xd05ef447e939be0baea970c01bf365498b02429d,1,32000000000,0.000000896184
eth1:0x8b444ea927a69689bc1f71997f6970875ec7188c,1,32000000000,0.000000896184
eth1:0x67d1deb5ac990b3aca251065c61bb59250a4b6ff,1,32000000000,0.000000896184
eth1:0xfafbdc3b6a272cc61c81db990d7d49401b3fd372,1,32000000000,0.000000896184
eth1:0x37d9e776e3907056950fe0696237c134834433b8,1,32000000000,0.000000896184
eth1:0x74ed103934eda02e10c805f8be3cc4f8c02d71a6,1,32000000000,0.000000896184
eth1:0x223272cd2c179273343f104f534d8f8d59956972,1,32000000000,0.000000896184
eth1:0x7333fd17801dff0ef06cc7041a509cde1b2d67c1,1,32000000000,0.000000896184
eth1:0x73334e46967d74a1f858e3ef090953f063a9d7ce,1,32000000000,0.000000896184
eth1:0xc06cc65e4cc1389bd3e73fd627ac9517d50812ec,1,32000000000,0.000000896184
eth1:0xd8b213d3cbd8844e251352091325530207308189,1,32000000000,0.000000896184
eth1:0x2660aa34d10e6e83604b0a78b633fc4865e2bff8,1,32000000000,0.000000896184
eth1:0x3f3fbdcda3ed45bb9858ce04bc31645ff9c84582,1,32000000000,0.000000896184
eth1:0x600a11e28cbc7a819a3546e9094cf537fd8a277d,1,32000000000,0.000000896184
eth1:0x31ba01780b1a08085ce0d7b00bdc234fbe4503e1,1,32000000000,0.000000896184
eth1:0xac4050795683025685f1eeb99570e4f5d109d4a3,1,32000000000,0.000000896184
eth1:0x733f22a650135dc493469e6d145437fe1717e7a7,1,32000000000,0.000000896184
eth1:0x585958e6b0594bbc454c2da212fb318ada119e48,1,32000000000,0.000000896184
eth1:0x757ce6e55b8c5f843823db8c437294e3d492f2db,1,32000000000,0.000000896184
eth1:0x20649a602f357563554a4c0880f113eafcec6f6c,1,32000000000,0.000000896184
eth1:0xda5b5f307f462be90430322879af4d95fcf76cfe,1,32000000000,0.000000896184
eth1:0x973c41e796230ebc67feacc8ec9585d3b025301c,1,32000000000,0.000000896184
eth1:0x5477029f3285c04dc8b37ba2f2ed973ad8bcbc3c,1,32000000000,0.000000896184
eth1:0x9b342bd7497c78c1be4500dd18b62a877786d94e,1,32000000000,0.000000896184
eth1:0xbdfa19742f4fe6b7c368fb837a7a7d9c7606d981,1,32000000000,0.000000896184
eth1:0x49b73fa069ca749ef0f04ae38983e88ca68f6dbe,1,32000000000,0.000000896184
eth1:0x85e9aebfe64039d791525d0d87b29d995b4c78ed,1,32000000000,0.000000896184
eth1:0x30d9045c68a58753f75d4de01da7e6ce6c55a7b6,1,32000000000,0.000000896184
eth1:0xb10c1376f3f0469c4093ad6916f3c6be1c6aed78,1,32000000000,0.000000896184
eth1:0x3d8b0333671a47446c8f37d65a56a806eecf069f,1,32000000000,0.000000896184
eth1:0x4a0895bc88edfe5c9cdbe6b14e164767c136071f,1,32000000000,0.000000896184
eth1:0x36c205e6ba3dbcefa37b3a6029215ecde05235fb,1,32000000000,0.000000896184
eth1:0x940b3510ad25ab88d16ba41c73b0092d2bf6f53a,1,32000000000,0.000000896184
eth1:0xc6f336e358e5120a6f96805f42e2b74b53043c85,1,32000000000,0.000000896184
eth1:0xc1334e9bae200940487e1d2e9312b2c0e521931f,1,32000000000,0.000000896184
eth1:0xde7b49a2bb7b98b73b74fe29d71a484733b1d504,1,32000000000,0.000000896184
eth1:0xa079af4a10eff3a1bd934c865b1f96f0f088ae91,1,32000000000,0.000000896184
eth1:0xe32b9bd3519ff2f5e74564035bc0b03f93b167aa,1,32000000000,0.000000896184
eth1:0x1fccb1f8e7d64289f9c09d8128fb8ee20797eddf,1,32000000000,0.000000896184
eth1:0x54bb09c121a37ef9affc4ae5dfbbff270d1c96c7,1,32000000000,0.000000896184
eth1:0xc650c08e77401e8b9984480952246ffa7751bc76,1,32000000000,0.000000896184
eth1:0x5c53b2bbf5e7b059f3715d1f4a9439baef2066e6,1,32000000000,0.000000896184
eth1:0x2376efb169f19f440bcbdd03f3a18b04893df229,1,32000000000,0.000000896184
eth1:0x6af0b43ef72a37bb04c83fad0563335b09a6d07d,1,32000000000,0.000000896184
eth1:0x06fc901c24818edd527848b69a3800a5d154a459,1,32000000000,0.000000896184
eth1:0xb112a2d467a77e94c720766912cbdd76414d907b,1,32000000000,0.000000896184
eth1:0xdf2d65c4460d84e998c24cb5d2fc4ffc0ef8217b,1,32000000000,0.000000896184
eth1:0x2223b306a16c33b12f8bd23d65a1d3b18cecfda7,1,32000000000,0.000000896184
eth1:0x8839e12cacd2846ba145a6abca09591c1099c21d,1,32000000000,0.000000896184
eth1:0x66d2fa3400aa61873cd775c19b58e860aa18b576,1,32000000000,0.000000896184
eth1:0x7574b78f0027bba9d06735e7342f2f3ab7cf5d4d,1,32000000000,0.000000896184
eth1:0x549495f11937203380ed8c9be15a49c917c37d22,1,32000000000,0.000000896184
eth1:0x78408f6f5525e18738dfa9e066edd4202892f39a,1,32000000000,0.000000896184
eth1:0x94172f4ecc5e4dbd6a549c9c1abab011be92c16c,1,32000000000,0.000000896184
eth1:0x7e504c1eadfcc7409819729256e59c7a4627ffa2,1,32000000000,0.000000896184
eth1:0x4eb673e90f004f21fb4e0900f6d22f5e817b7756,1,32000000000,0.000000896184
eth1:0xb3a554d5b900b791543e1a38773ee6ec26f3a5ff,1,32000000000,0.000000896184
eth1:0x83319c84cc09a7e525fc3a1bc2f7124dfb63f0c6,1,32000000000,0.000000896184
eth1:0xc0ab370d6e1d289d24ffdbf09c86d77a236f4c47,1,32000000000,0.000000896184
eth1:0x434c8b98e0720ac418ea7ccc7c4aed0745001c52,1,32000000000,0.000000896184
eth1:0x945d8ad05ab7f2d88ec51e9c32d960c4dcb07c51,1,32000000000,0.000000896184
eth1:0x8ab1c929f6d9dee79bd907d1a903f8f3a07a0f0b,1,32000000000,0.000000896184
eth1:0xdd1084f915adb0416a9bd90dc7043d54a702351d,1,32000000000,0.000000896184
eth1:0x944d4ff3594fd5e8d1e9e212922489a29bf675d0,1,32000000000,0.000000896184
eth1:0x3d8a79cec66ae766435c3ae9c7f256ba12491098,1,32000000000,0.000000896184
eth1:0x50fef3c2a8287deb86c499fc677d16a24c0cfc00,1,32000000000,0.000000896184
eth1:0xd2cb509c9a65a3d2732f92a9ce71443f3d0cea78,1,32000000000,0.000000896184
eth1:0xd8f9159944cd99370d56ddf6be7e57eeeb83bb8d,1,32000000000,0.000000896184
eth1:0xcd0060ada4f95a9a8e0bc1b2ada9aeef0e972fdc,1,32000000000,0.000000896184
eth1:0x383581f6ef7f889546cbe7350423a642bcb9d93b,1,32000000000,0.000000896184
eth1:0x6be954b8bfc686863413e8a8f5c41e200206facd,1,32000000000,0.000000896184
eth1:0xcbab64d7ae49523a6988b134b3221eae83467e76,1,32000000000,0.000000896184
eth1:0x3f988a3244c7013205abd59b097d63763a984557,1,32000000000,0.000000896184
eth1:0x1ec035a4c77872bb0c8d3b513f71caaaeebad4c2,1,32000000000,0.000000896184
eth1:0x32077b43a60393e49928db88679004a3518e07f7,1,32000000000,0.000000896184
eth1:0xe725de898e986bded39640773d1a2678c331e125,1,32000000000,0.000000896184
eth1:0xf2c648f735535d2c1e01ece83e2edc4201c6f3a6,1,32000000000,0.000000896184
eth1:0xe3f7c624fa32bbbff28c6425b9af86a8e6784659,1,32000000000,0.000000896184
eth1:0xc21a95f992e66945809e92317c40d46a2146a54d,1,32000000000,0.000000896184
eth1:0xf0af1cb6081495cf07e90b052fa9ce9f0f419e31,1,32000000000,0.000000896184
eth1:0x9a3242b296339584561e39f1f57b0f8aadbfd74f,1,32000000000,0.000000896184
eth1:0x393377005599c9627cee63030a1447ba71e07d33,1,32000000000,0.000000896184
eth1:0xaa34a08b76d0013692681ab2830bd957dafe3e99,1,32000000000,0.000000896184
eth1:0x3cc6d09dfa94707c944d3ac00d08a095c48f4c2c,1,32000000000,0.000000896184
eth1:0x15fb6a82ea153900d44204226c75c35a4c1c1a5c,1,32000000000,0.000000896184
eth1:0xa482c35496f88e8723582bd0d70c2cb0b4c32f0a,1,32000000000,0.000000896184
eth1:0xb8d92e962013fa56bd28cb029152f7413abdd604,1,32000000000,0.000000896184
eth1:0x073f35d646133cc4c7f244210e742eeb98ef5e07,1,32000000000,0.000000896184
eth1:0xb6f4296d6cf9308144f1037b5a1d4968692f5ac1,1,32000000000,0.000000896184
eth1:0x267b9e3906d63ee20e52b34f351f72ac1eaf7111,1,32000000000,0.000000896184
eth1:0xa4932a5bc05651dc138c3db7d68d1da695c20ba3,1,32000000000,0.000000896184
eth1:0xe185b63e0c9e2c579894c47989ac05272f46e70a,1,32000000000,0.000000896184
eth1:0x1f1471e96093fda726ab24cbf8adf313e274bf1f,1,32000000000,0.000000896184
eth1:0x94d3a7138d7d265e7ce55f59b58482a73b51132e,1,32000000000,0.000000896184
eth1:0xfba94510a63b1820cc3c33d364d3bf99e404b59e,1,32000000000,0.000000896184
eth1:0xee7bb81dd60cb6669c2ad2878ded24df27e2cdc3,1,32000000000,0.000000896184
eth1:0xdcf5329bc901a68e054bc8ea380a94b0253dcbe5,1,32000000000,0.000000896184
eth1:0x4e7cf3a88486e518074e32615e48ac5dda6e8088,1,32000000000,0.000000896184
eth1:0xcd83af51f885ea212068a2cc2c5b52aa49e90711,1,32000000000,0.000000896184
eth1:0x08d077cb7a537d3b98cb426fe8fcb8afabd56706,1,32000000000,0.000000896184
eth1:0x77065119c99f5d0a754ec1dc0a1fd8b116dd63b0,1,32000000000,0.000000896184
eth1:0xffc663eda9c2456f5045285779605d8a3eda6525,1,32000000000,0.000000896184
eth1:0xfd483c7bbc299ced5a3ea3639b09b04a0f757ece,1,32000000000,0.000000896184
eth1:0xe787033aa9b9d3de126e44a9ecca359fa0797f6e,1,32000000000,0.000000896184
eth1:0x1408fc551fbec22cfcc3a11c206f6baeb9d37281,1,32000000000,0.000000896184
eth1:0x5cf2c06f6ab45745263014cba05f73d2615f72ce,1,32000000000,0.000000896184
eth1:0x6f122f52dfdb841e4918b4193e465d7520eb9211,1,32000000000,0.000000896184
eth1:0x8bd98596c0bf87fbe65d0b25679f15904b4faacc,1,32000000000,0.000000896184
eth1:0x42ab48b7e6a56cb2af471a4fc5c99a73c7d34e6f,1,32000000000,0.000000896184
eth1:0x66dd07fff00a10c67a89f9417008e8135017b323,1,32000000000,0.000000896184
eth1:0x0c630f6bde976d68b64822ea7f115563c768d1c1,1,32000000000,0.000000896184
eth1:0xbda2f9c983b9ad132a55e15ceb02e6e91aab2d2e,1,32000000000,0.000000896184
eth1:0xe957e9318cce5b7362410f2020cb74c319a9a55f,1,32000000000,0.000000896184
eth1:0x8dbe3f129a8d13bd5e5e0295f4e22f74c00f2c51,1,32000000000,0.000000896184
eth1:0x827fd66cccd9e23d17e5ce54625d2404f9609619,1,32000000000,0.000000896184
eth1:0x687115da55002d30e1b48918d75be9db11c4d3d6,1,32000000000,0.000000896184
eth1:0xef7cee015d4f4ac49e843913d54131b4151fe3a8,1,32000000000,0.000000896184
eth1:0x0a02cadede41976db82841eb108dcc06ee40c170,1,32000000000,0.000000896184
eth1:0xaa2c49f5303fd49fa865b3b101f2a49b8be6cbfc,1,32000000000,0.000000896184
